pen,subtype,rssi,snr,ipat,seq,heap,minheap,uptime,reconn,qpeak,udpfail,backlog,dropped,host_mac,pred_attack,deauth_tgt,seq_jump,ap_bssid,channel,label,attack_type,timestamp
45917,BEACON,-54,37,0,2603,69844,44280,8202370,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:01.741187
45917,,-90,1,678,809,69844,44280,8202647,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:02.018187
45917,,-94,-3,19029,362,69844,44280,8203000,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:02.371187
45917,PROBE_RESP,-91,0,2057,2048,69844,44280,8203350,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:02.721187
45917,BEACON,-54,37,0,2615,69844,44280,8203636,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:03.007187
45917,,-94,-5,10523,0,69844,44280,8203939,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:03.310187
45917,BEACON,-78,11,0,2730,69844,44280,8204108,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:03.479187
45917,BEACON,-77,12,0,2733,69844,44280,8204415,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:03.786187
45917,AUTH,-95,-6,3733,1698,69844,44280,8204730,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:04.101187
45917,MGMT_OTHER,-71,18,9232,2701,69844,44280,8205044,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:04.415187
45917,BEACON,-80,9,0,635,69844,44280,8205490,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:04.861187
45917,BEACON,-78,11,1457,638,69844,44280,8205823,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:05.194187
45917,,-90,-1,8535,918,69844,44280,8206306,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:05.677187
45917,BEACON,-92,-3,12091,1624,69844,44280,8206501,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:05.872187
45917,,-88,1,5197,2699,69844,44280,8206883,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:06.254187
45917,,-91,-2,9990,3022,69844,44280,8207279,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:06.650187
45917,BEACON,-56,33,0,2650,69844,44280,8207592,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:06.963187
45917,,-90,-1,3136,2812,69844,44280,8208000,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:07.371187
45917,BEACON,-56,33,5645,2656,69844,44280,8208411,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:07.782187
45917,BEACON,-82,7,2630,2812,69844,44280,8208715,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:08.086187
45917,,-88,1,22264,2436,69844,44280,8209198,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:08.569187
45917,,-91,-2,5786,2967,69472,44280,8209612,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:08.983187
45917,,-88,1,708,2150,69844,44280,8210019,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:09.390187
45917,MGMT_OTHER,-88,1,10069,2929,69844,44280,8210310,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:09.681187
45917,MGMT_OTHER,-72,17,14276,2755,69844,44280,8210585,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:09.956187
45917,AUTH,-85,4,711,1574,69844,44280,8210936,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:10.307187
45917,MGMT_OTHER,-93,-4,11798,4067,69844,44280,8211299,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:10.670187
45917,PROBE_RESP,-78,11,0,8,69844,44280,8211622,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:10.993187
45917,BEACON,-81,8,8617,2844,69844,44280,8211998,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:11.369187
45917,,-90,-1,580,2430,69844,44280,8212407,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:11.778187
45917,,-91,-2,314,3207,69844,44280,8212883,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:12.254187
45917,BEACON,-78,11,0,2820,69844,44280,8213327,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:12.698187
45917,BEACON,-82,7,10521,2860,69844,44280,8213642,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:13.013187
45917,,-94,-5,132,1228,69844,44280,8213965,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:13.336187
45917,,-80,9,28786,1875,69844,44280,8214385,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:13.756187
45917,,-94,-5,21642,344,69844,44280,8214756,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:14.127187
45917,MGMT_OTHER,-88,1,4918,319,69844,44280,8215062,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:14.433187
45917,PROBE_RESP,-56,33,11667,2474,69844,44280,8215327,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:14.698187
45917,,-91,-2,7146,346,69844,44280,8215459,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:14.830187
45917,,-87,2,1418,3508,69844,44280,8215767,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:15.138187
45917,BEACON,-89,0,38419,1718,69844,44280,8216127,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:15.498187
45917,PROBE_RESP,-58,31,0,2476,69844,44280,8216515,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:15.886187
45917,PROBE_RESP,-54,35,0,2477,69844,44280,8216849,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:16.220187
45917,,-95,-6,331,489,69844,44280,8217025,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:16.396187
45917,PROBE_RESP,-90,-1,0,2,69844,44280,8217329,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:16.700187
45917,BEACON,-75,14,0,803,69844,44280,8217676,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:17.047187
45917,BEACON,-79,10,0,2866,69844,44280,8218035,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:17.406187
45917,,-89,0,6624,1176,69844,44280,8218340,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:17.711187
45917,BEACON,-78,11,0,2872,69844,44280,8218653,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:18.024187
45917,,-90,-1,12244,1615,69844,44280,8218970,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:18.341187
45917,BEACON,-88,1,28657,3206,69844,44280,8219229,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:18.600187
45917,,-88,1,21587,3771,69844,44280,8219602,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:18.973187
45917,,-96,-7,7461,440,69844,44280,8219875,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:19.246187
45917,,-89,0,13546,158,69844,44280,8220220,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:19.591187
45917,MGMT_OTHER,-68,21,19994,2853,69844,44280,8220534,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:19.905187
45917,BEACON,-57,32,2514,2786,69844,44280,8220802,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:20.173187
45917,MGMT_OTHER,-68,21,5847,2858,69844,44280,8221102,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:20.473187
45917,PROBE_RESP,-75,14,0,1,69844,44280,8221263,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:20.634187
45917,PROBE_RESP,-55,34,0,2480,69844,44280,8221497,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:20.868187
45917,BEACON,-59,30,0,2798,69844,44280,8221841,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:21.212187
45917,BEACON,-56,33,1751,2800,69844,44280,8222133,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:21.504187
45917,PROBE_RESP,-92,-3,0,37,69844,44280,8222363,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:21.734187
45917,BEACON,-89,0,0,1333,69844,44280,8222632,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:22.003187
45917,BEACON,-93,-4,11745,1837,69844,44280,8222960,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:22.331187
45917,,-88,1,17812,2832,69844,44280,8223312,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:22.683187
45917,BEACON,-88,1,0,1343,69844,44280,8223657,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:23.028187
45917,BEACON,-91,-2,12917,1387,69844,44280,8224065,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:23.436187
45917,BEACON,-95,-6,4854,1851,69856,44280,8224394,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:23.765187
45917,PROBE_RESP,-82,7,827,0,69856,44280,8224638,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:24.009187
45917,MGMT_OTHER,-67,22,30018,2897,69856,44280,8225048,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:24.419187
45917,BEACON,-57,32,14488,2836,69844,44280,8225512,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:24.883187
45917,,-89,0,11261,1028,69844,44280,8225930,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:25.301187
45917,BEACON,-94,-5,0,3378,69844,44280,8226418,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:25.789187
45917,,-92,-3,13523,449,69844,44280,8226765,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:26.136187
45917,BEACON,-90,-1,0,1826,69844,44280,8227188,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:26.559187
45917,,-94,-5,8730,1619,69844,44280,8227556,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:26.927187
45917,BEACON,-79,10,0,951,69844,44280,8228021,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:27.392187
45917,BEACON,-83,6,0,2968,69844,44280,8228486,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:27.857187
45917,BEACON,-94,-5,4358,1895,69844,44280,8228900,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:28.271187
45917,BEACON,-80,9,0,2976,69844,44280,8229309,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:28.680187
45917,BEACON,-91,-2,0,1849,69844,44280,8229542,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:28.913187
45917,PROBE_RESP,-89,0,0,0,69844,44280,8229866,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:29.237187
45917,,-54,35,0,2885,68040,44280,8230195,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:29.566187
45917,,-89,0,4378,3044,69844,44280,8230532,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:29.903187
45917,PROBE_RESP,-88,1,0,0,69844,44280,8230954,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:30.325187
45917,BEACON,-93,-4,0,3423,69844,44280,8231026,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:30.397187
45917,,-89,0,5351,3031,69844,44280,8231251,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:30.622187
45917,MGMT_OTHER,-67,22,2179,2961,69844,44280,8231578,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:30.949187
45917,BEACON,-82,7,12465,3039,69844,44280,8231982,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:31.353187
45917,BEACON,-59,30,0,2909,69844,44280,8232477,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:31.848187
45917,PROBE_RESP,-91,-2,3747,10,69844,44280,8232961,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:32.332187
45917,BEACON,-89,0,10557,1886,69844,44280,8233331,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:32.702187
45917,MGMT_OTHER,-91,-2,12579,1702,69844,44280,8233815,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:33.186187
45917,BEACON,-81,8,1505,3061,69844,44280,8234214,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:33.585187
45917,MGMT_OTHER,-91,-2,16467,945,69844,44280,8234587,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:33.958187
45917,BEACON,-90,-1,16253,1901,69844,44280,8234867,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:34.238187
45917,BEACON,-95,-6,0,1455,69844,44280,8235164,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:34.535187
45917,PROBE_RESP,-78,11,0,0,69844,44280,8235487,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:34.858187
45917,DISASSOC,-92,-3,3317,962,69844,44280,8235748,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:35.119187
45917,BEACON,-89,0,0,1913,69844,44280,8236096,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:35.467187
45917,MGMT_OTHER,-90,-1,7253,2466,69844,44280,8236508,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:35.879187
45917,BEACON,-78,11,6294,1074,69844,44280,8236929,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:36.300187
45917,BEACON,-81,8,6188,3090,69844,44280,8237187,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:36.558187
45917,PROBE_RESP,-91,-2,2103,0,69844,44280,8237536,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:36.907187
45917,PROBE_RESP,-94,-5,0,1,69844,44280,8237947,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:37.318187
45917,BEACON,-79,10,0,1094,69844,44280,8238363,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:37.734187
45917,PROBE_RESP,-78,11,0,0,69844,44280,8238596,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:37.967187
45917,,-91,-2,5694,3616,69844,44280,8238746,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:38.117187
45917,PROBE_RESP,-78,11,0,1,69844,44280,8239034,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:38.405187
45917,MGMT_OTHER,-86,3,3645,2802,69844,44280,8239342,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:38.713187
45917,BEACON,-90,-1,29441,1949,69844,44280,8239783,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:39.154187
45917,PROBE_RESP,-89,0,0,0,69844,44280,8240105,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:39.476187
45917,BEACON,-81,8,44407,3122,69844,44280,8240460,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:39.831187
45917,PROBE_RESP,-78,11,0,0,69844,44280,8240688,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:40.059187
45917,BEACON,-95,-6,9819,4066,69844,44280,8241006,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:40.377187
45917,,-89,0,2258,1644,69844,44280,8241320,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:40.691187
45917,BEACON,-78,11,0,3098,69844,44280,8241793,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:41.164187
45917,MGMT_OTHER,-66,23,7016,3065,69844,44280,8242200,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:41.571187
45917,PROBE_RESP,-95,-6,4717,726,69844,44280,8242433,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:41.804187
45917,MGMT_OTHER,-92,-3,6542,1641,69844,44280,8242666,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:42.037187
45917,PROBE_RESP,-94,-5,0,0,69844,44280,8242998,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:42.369187
45917,PROBE_RESP,-92,-3,0,0,69844,44280,8243422,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:42.793187
45917,BEACON,-58,31,0,3031,69844,44280,8243844,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:43.215187
45917,MGMT_OTHER,-98,-9,777,3501,69844,44280,8244337,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:43.708187
45917,,-91,-2,11691,3335,69844,44280,8244759,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:44.130187
45917,BEACON,-59,30,0,3044,69844,44280,8245175,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:44.546187
45917,PROBE_RESP,-56,33,18827,2487,69844,44280,8245538,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:44.909187
45917,,-94,-5,19881,0,69844,44280,8245751,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:45.122187
45917,MGMT_OTHER,-68,21,10734,3102,69844,44280,8245946,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:45.317187
45917,,-56,33,195,2758,69844,44280,8246236,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:45.607187
45917,,-81,8,222,10,69844,44280,8246270,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:45.637706
45917,MGMT_OTHER,-67,22,5280,3106,69844,44280,8246395,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:45.762706
45917,BEACON,-94,-5,0,1567,69844,44280,8246658,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:46.025706
45917,,-81,8,314,4,69844,44280,8246922,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:46.289706
45917,,-55,34,223,3060,67548,44280,8246968,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:46.335706
45917,BEACON,-78,11,0,1214,69844,44280,8247272,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:46.639706
45917,,-81,8,234,6,69844,44280,8247492,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:35:46.859706
